Provider Number,Hospital Name,Address,City,State,Zip Code,County Name,Unweighted Normalized Clinical Process of Care Domain Score,Weighted Clinical Process of Care Domain Score,Unweighted Patient Experience of Care Domain Score,Weighted Patient Experience of Care Domain Score,Unweighted Normalized Outcome Domain Score,Weighted Outcome Domain Score,Unweighted Normalized Efficiency Domain Score,Weighted Efficiency Domain Score,Total Performance Score
"450192","HILL REGIONAL HOSPITAL","101 CIRCLE DRIVE","Hillsboro","TX","76645","HILL","85.714285714286","08.571428571429","57.000000000000","14.250000000000","16.666666666667","06.666666666667","80.000000000000","20.000000000000","49.488095238095"
"450193","CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME","6720 BERTNER","Houston","TX","77030","HARRIS","32.857142857143","03.285714285714","15.000000000000","03.750000000000","38.571428571429","15.428571428571","00.000000000000","00.000000000000","22.464285714286"
"450213","UNIVERSITY HEALTH SYSTEM","4502 MEDICAL DR","San Antonio","TX","78250","BEXAR","32.857142857143","03.285714285714","29.000000000000","07.250000000000","25.714285714286","10.285714285714","00.000000000000","00.000000000000","20.821428571429"
"450669","MEDICAL CENTER OF LEWISVILLE","500 WEST MAIN STREET","Lewisville","TX","75057","DENTON","65.714285714286","06.571428571429","37.000000000000","09.250000000000","84.285714285714","33.714285714286","00.000000000000","00.000000000000","49.535714285714"
"450697","SOUTHWEST GENERAL HOSPITAL","7400 BARLITE BLVD","San Antonio","TX","78224","BEXAR","42.857142857143","04.285714285714","08.000000000000","02.000000000000","52.857142857143","21.142857142857","00.000000000000","00.000000000000","27.428571428571"
"450825","CORNERSTONE REGIONAL HOSPITAL","2302 CORNERSTONE BOULEVARD","Edinburg","TX","78539","HIDALGO","80.000000000000","13.333333333333","42.000000000000","17.500000000000","Not Available","Not Available","60.000000000000","25.000000000000","55.833333333333"
"450828","CHRISTUS SPOHN HOSPITAL ALICE","2500 E MAIN STREET","Alice","TX","78332","JIM WELLS","98.000000000000","09.800000000000","66.000000000000","16.500000000000","76.000000000000","30.400000000000","00.000000000000","00.000000000000","56.700000000000"
"490084","RIVERSIDE TAPPAHANNOCK HOSPITAL","618 HOSPITAL ROAD","Tappahannock","VA","22560","ESSEX","95.714285714286","09.571428571429","44.000000000000","11.000000000000","50.000000000000","20.000000000000","50.000000000000","12.500000000000","53.071428571429"
"490094","BON SECOURS RICHMOND COMMUNITY HOSPITAL","1500 N. 28TH STREET","Richmond","VA","23223","RICHMOND CITY","Not Available","Not Available","51.000000000000","25.500000000000","Not Available","Not Available","20.000000000000","10.000000000000","35.500000000000"
"490107","RESTON HOSPITAL CENTER","1850 TOWN CENTER PARKWAY","Reston","VA","20190","FAIRFAX","90.000000000000","09.000000000000","19.000000000000","04.750000000000","64.285714285714","25.714285714286","10.000000000000","02.500000000000","41.964285714286"
"450330","OAKBEND MEDICAL CENTER","1705 JACKSON ST","Richmond","TX","77469","FORT BEND","62.857142857143","06.285714285714","14.000000000000","03.500000000000","85.000000000000","34.000000000000","10.000000000000","02.500000000000","46.285714285714"
"450347","HUNTSVILLE MEMORIAL HOSPITAL","110 MEMORIAL HOSPITAL DRIVE","Huntsville","TX","77340","WALKER","84.285714285714","08.428571428571","13.000000000000","03.250000000000","66.666666666667","26.666666666667","00.000000000000","00.000000000000","38.345238095238"
"460006","LDS HOSPITAL","8TH AVENUE AND C STREET","Salt Lake City","UT","84143","SALT LAKE","52.857142857143","05.285714285714","43.000000000000","10.750000000000","43.333333333333","17.333333333333","10.000000000000","02.500000000000","35.869047619048"
"470003","UNIVERSITY OF VERMONT MEDICAL CENTER","111 COLCHESTER AVE","Burlington","VT","05401","CHITTENDEN","47.142857142857","04.714285714286","35.000000000000","08.750000000000","45.714285714286","18.285714285714","00.000000000000","00.000000000000","31.750000000000"
"490011","BON SECOURS DEPAUL MEDICAL CENTER","150 KINGSLEY LANE","Norfolk","VA","23505","NORFOLK CITY","70.000000000000","07.000000000000","33.000000000000","08.250000000000","42.857142857143","17.142857142857","10.000000000000","02.500000000000","34.892857142857"
"490021","CENTRA  HEALTH, INC","1901 TATE SPRINGS ROAD","Lynchburg","VA","24501","LYNCHBURG CITY","65.714285714286","06.571428571429","40.000000000000","10.000000000000","40.000000000000","16.000000000000","30.000000000000","07.500000000000","40.071428571429"
"490032","MEDICAL COLLEGE OF VIRGINIA HOSPITALS","1250 EAST MARSHALL STREET - BOX 980510","Richmond","VA","23298","RICHMOND CITY","64.285714285714","06.428571428571","36.000000000000","09.000000000000","34.285714285714","13.714285714286","00.000000000000","00.000000000000","29.142857142857"
"490063","INOVA FAIRFAX HOSPITAL","3300 GALLOWS ROAD","Falls Church","VA","22042","FAIRFAX","65.714285714286","06.571428571429","31.000000000000","07.750000000000","40.000000000000","16.000000000000","00.000000000000","00.000000000000","30.321428571429"
"340028","CAPE FEAR VALLEY MEDICAL CENTER","1638 OWEN DRIVE P O BOX 2000","Fayetteville","NC","28302","CUMBERLAND","71.428571428571","07.142857142857","31.000000000000","07.750000000000","42.857142857143","17.142857142857","30.000000000000","07.500000000000","39.535714285714"
"340053","NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER","200 HAWTHORNE LANE BOX 33549","Charlotte","NC","28204","MECKLENBURG","74.285714285714","07.428571428571","33.000000000000","08.250000000000","54.285714285714","21.714285714286","00.000000000000","00.000000000000","37.392857142857"
"340060","MOREHEAD MEMORIAL HOSPITAL","117 E KINGS HIGHWAY","Eden","NC","27288","ROCKINGHAM","52.857142857143","05.285714285714","31.000000000000","07.750000000000","60.000000000000","24.000000000000","10.000000000000","02.500000000000","39.535714285714"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","Raleigh","NC","27609","WAKE","71.428571428571","07.142857142857","43.000000000000","10.750000000000","64.285714285714","25.714285714286","00.000000000000","00.000000000000","43.607142857143"
"340116","FRYE REGIONAL MEDICAL CENTER","420 N CENTER ST","Hickory","NC","28601","CATAWBA","75.714285714286","07.571428571429","46.000000000000","11.500000000000","52.857142857143","21.142857142857","20.000000000000","05.000000000000","45.214285714286"
"340132","MARIA PARHAM MEDICAL CENTER","PO BOX 59","Henderson","NC","27536","VANCE","85.714285714286","08.571428571429","19.000000000000","04.750000000000","44.285714285714","17.714285714286","40.000000000000","10.000000000000","41.035714285714"
"340159","PERSON MEMORIAL HOSPITAL","615 RIDGE RD","Roxboro","NC","27573","PERSON","72.857142857143","07.285714285714","26.000000000000","06.500000000000","13.333333333333","05.333333333333","30.000000000000","07.500000000000","26.619047619048"
"350019","ALTRU HOSPITAL","1200 S COLUMBIA RD","Grand Forks","ND","58201","GRAND FORKS","40.000000000000","04.000000000000","40.000000000000","10.000000000000","45.714285714286","18.285714285714","30.000000000000","07.500000000000","39.785714285714"
"450403","MEDICAL CENTER OF MCKINNEY","4500 MEDICAL CENTER DRIVE","Mckinney","TX","75069","COLLIN","67.142857142857","06.714285714286","38.000000000000","09.500000000000","44.285714285714","17.714285714286","00.000000000000","00.000000000000","33.928571428571"
"450422","BAYLOR MEDICAL CENTER AT UPTOWN","2727 EAST LEMMON AVENUE BUILDING I","Dallas","TX","75204","DALLAS","95.000000000000","15.833333333333","100.000000000000","41.666666666667","Not Available","Not Available","30.000000000000","12.500000000000","70.000000000000"
"450558","ABILENE REGIONAL MEDICAL CENTER","6250 HWY 83/84","Abilene","TX","79606","TAYLOR","67.142857142857","06.714285714286","20.000000000000","05.000000000000","25.000000000000","10.000000000000","00.000000000000","00.000000000000","21.714285714286"
"450573","CHRISTUS JASPER MEMORIAL HOSPITAL","1275 MARVIN HANCOCK DRIVE","Jasper","TX","75951","JASPER","61.666666666667","06.166666666667","43.000000000000","10.750000000000","66.666666666667","26.666666666667","10.000000000000","02.500000000000","46.083333333333"
"450596","LAKE GRANBURY MEDICAL CENTER","1310 PALUXY RD","Granbury","TX","76048","HOOD","55.714285714286","05.571428571429","27.000000000000","06.750000000000","66.000000000000","26.400000000000","00.000000000000","00.000000000000","38.721428571429"
"450620","DIMMIT REGIONAL HOSPITAL","704 HOSPITAL DRIVE","Carrizo Springs","TX","78834","DIMMIT","Not Available","Not Available","Not Available","Not Available","85.000000000000","52.307692307692","00.000000000000","00.000000000000","52.307692307692"
"450658","EAST TEXAS MEDICAL CENTER - FAIRFIELD","125 NEWMAN ST","Fairfield","TX","75840","FREESTONE","Not Available","Not Available","Not Available","Not Available","46.666666666667","28.717948717949","20.000000000000","07.692307692308","36.410256410256"
"320061","GALLUP INDIAN MEDICAL CENTER","516 E NIZHONI BLVD","Gallup","NM","87301","MCKINLEY","41.666666666667","04.166666666667","12.000000000000","03.000000000000","43.333333333333","17.333333333333","100.000000000000","25.000000000000","49.500000000000"
"330009","BRONX-LEBANON HOSPITAL CENTER","1276 FULTON AVENUE","Bronx","NY","10457","BRONX","71.428571428571","07.142857142857","15.000000000000","03.750000000000","45.714285714286","18.285714285714","30.000000000000","07.500000000000","36.678571428571"
"330011","OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC","169 RIVERSIDE DRIVE","Binghamton","NY","13905","BROOME","50.000000000000","05.000000000000","19.000000000000","04.750000000000","21.428571428571","08.571428571429","50.000000000000","12.500000000000","30.821428571429"
"330028","RICHMOND UNIVERSITY MEDICAL CENTER","355 BARD AVENUE","Staten Island","NY","10310","RICHMOND","62.857142857143","06.285714285714","10.000000000000","02.500000000000","34.285714285714","13.714285714286","00.000000000000","00.000000000000","22.500000000000"
"330044","FAXTON-ST LUKE'S HEALTHCARE","1656 CHAMPLIN AVENUE","Utica","NY","13503","ONEIDA","44.285714285714","04.428571428571","16.000000000000","04.000000000000","45.714285714286","18.285714285714","10.000000000000","02.500000000000","29.214285714286"
"330065","NIAGARA FALLS MEMORIAL MEDICAL CENTER","621 TENTH STREET","Niagara Falls","NY","14302","NIAGARA","38.571428571429","03.857142857143","09.000000000000","02.250000000000","46.666666666667","18.666666666667","20.000000000000","05.000000000000","29.773809523810"
"330080","LINCOLN MEDICAL & MENTAL HEALTH CENTER","234 EAST 149TH STREET","Bronx","NY","10451","BRONX","50.000000000000","05.000000000000","18.000000000000","04.500000000000","52.857142857143","21.142857142857","00.000000000000","00.000000000000","30.642857142857"
"330085","AURELIA OSBORN FOX MEMORIAL HOSPITAL","ONE NORTON AVENUE","Oneonta","NY","13820","OTSEGO","45.714285714286","04.571428571429","37.000000000000","09.250000000000","45.000000000000","18.000000000000","80.000000000000","20.000000000000","51.821428571429"
"330106","NORTH SHORE UNIVERSITY HOSPITAL","300 COMMUNITY DRIVE","Westbury","NY","11590","NASSAU","42.857142857143","04.285714285714","19.000000000000","04.750000000000","48.571428571429","19.428571428571","00.000000000000","00.000000000000","28.464285714286"
"330111","BERTRAND CHAFFEE HOSPITAL","224 EAST MAIN STREET","Springville","NY","14141","ERIE","Not Available","Not Available","24.000000000000","06.666666666667","45.000000000000","20.000000000000","00.000000000000","00.000000000000","26.666666666667"
"330188","MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER","5300 MILITARY ROAD","Lewiston","NY","14092","NIAGARA","78.571428571429","07.857142857143","17.000000000000","04.250000000000","25.000000000000","10.000000000000","20.000000000000","05.000000000000","27.107142857143"
"330193","FLUSHING HOSPITAL MEDICAL CENTER","45TH AVENUE AND PARSONS BOULEVARD","Flushing","NY","11355","QUEENS","31.428571428571","03.142857142857","14.000000000000","03.500000000000","44.285714285714","17.714285714286","00.000000000000","00.000000000000","24.357142857143"
"330232","ST MARY'S HOSPITAL ( TROY )","1300 MASSACHUSETTS AVENUE","Troy","NY","12180","RENSSELAER","75.714285714286","07.571428571429","34.000000000000","08.500000000000","36.666666666667","14.666666666667","50.000000000000","12.500000000000","43.238095238095"
"330234","WESTCHESTER MEDICAL CENTER","100 WOODS RD","Valhalla","NY","10595","WESTCHESTER","44.285714285714","04.428571428571","07.000000000000","01.750000000000","40.000000000000","16.000000000000","00.000000000000","00.000000000000","22.178571428571"
"330264","ST LUKE'S CORNWALL HOSPITAL","70 DUBOIS STREET","Newburgh","NY","12550","ORANGE","42.857142857143","04.285714285714","15.000000000000","03.750000000000","48.571428571429","19.428571428571","00.000000000000","00.000000000000","27.464285714286"
"330331","PLAINVIEW HOSPITAL","888 OLD COUNTRY ROAD","Plainview","NY","11803","NASSAU","37.142857142857","03.714285714286","12.000000000000","03.000000000000","50.000000000000","20.000000000000","00.000000000000","00.000000000000","26.714285714286"
"340014","NOVANT HEALTH FORSYTH MEDICAL CENTER","3333 SILAS CREEK PARKWAY","Winston-Salem","NC","27103","FORSYTH","90.000000000000","09.000000000000","13.000000000000","03.250000000000","42.857142857143","17.142857142857","20.000000000000","05.000000000000","34.392857142857"
"340021","CAROLINAS HEALTHCARE SYSTEM CLEVELAND","201 E GROVER ST","Shelby","NC","28150","CLEVELAND","61.428571428571","06.142857142857","60.000000000000","15.000000000000","14.285714285714","05.714285714286","20.000000000000","05.000000000000","31.857142857143"
"360002","SAMARITAN REGIONAL HEALTH SYSTEM","1025 CENTER ST","Ashland","OH","44805","ASHLAND","82.857142857143","08.285714285714","66.000000000000","16.500000000000","36.666666666667","14.666666666667","30.000000000000","07.500000000000","46.952380952381"
"360032","GRAND LAKE HEALTH SYSTEM","200 SAINT CLAIR STREET","Saint Marys","OH","45885","AUGLAIZE","35.714285714286","03.571428571429","45.000000000000","11.250000000000","66.666666666667","26.666666666667","20.000000000000","05.000000000000","46.488095238095"
"360040","KNOX COMMUNITY HOSPITAL","1330 COSHOCTON ROAD","Mount Vernon","OH","43050","KNOX","34.285714285714","03.428571428571","23.000000000000","05.750000000000","76.000000000000","30.400000000000","20.000000000000","05.000000000000","44.578571428571"
"360046","MCCULLOUGH-HYDE MEMORIAL HOSPITAL","110 NORTH POPLAR STREET","Oxford","OH","45056","BUTLER","41.428571428571","04.142857142857","55.000000000000","13.750000000000","00.000000000000","00.000000000000","00.000000000000","00.000000000000","17.892857142857"
"360084","AULTMAN HOSPITAL","2600 SIXTH STREET SW","Canton","OH","44710","STARK","74.285714285714","07.428571428571","28.000000000000","07.000000000000","52.857142857143","21.142857142857","00.000000000000","00.000000000000","35.571428571429"
"360091","MEDINA HOSPITAL","1000 EAST WASHINGTON STREET","Medina","OH","44256","MEDINA","44.285714285714","04.428571428571","39.000000000000","09.750000000000","58.333333333333","23.333333333333","10.000000000000","02.500000000000","40.011904761905"
"360134","GOOD SAMARITAN HOSPITAL","375 DIXMYTH AVENUE","Cincinnati","OH","45220","HAMILTON","40.000000000000","04.000000000000","41.000000000000","10.250000000000","67.142857142857","26.857142857143","00.000000000000","00.000000000000","41.107142857143"
"360137","UNIVERSITY HOSPITALS CASE MEDICAL CENTER","11100 EUCLID AVENUE","Cleveland","OH","44106","CUYAHOGA","58.571428571429","05.857142857143","26.000000000000","06.500000000000","44.285714285714","17.714285714286","00.000000000000","00.000000000000","30.071428571429"
"360150","SUMMA WESTERN RESERVE HOSPITAL","1900 23RD STREET","Cuyahoga Falls","OH","44223","SUMMIT","48.571428571429","04.857142857143","56.000000000000","14.000000000000","48.333333333333","19.333333333333","00.000000000000","00.000000000000","38.190476190476"
"360239","SYCAMORE MEDICAL CENTER","4000 MIAMISBURG-CENTERVILLE ROAD","Miamisburg","OH","45342","MONTGOMERY","65.714285714286","06.571428571429","60.000000000000","15.000000000000","38.333333333333","15.333333333333","10.000000000000","02.500000000000","39.404761904762"
