Provider_ID,Hospital_Name,Measure_ID,Gastrointestinal,Eye,Nervous System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Respiratory,Other,Footnote,Start_Date,End_Date
"231318","ASPIRUS IRON RIVER HOSPITAL & CLINICS, INC","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"231319","ASPIRUS KEWEENAW HOSPITAL AND CLINICS","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"231320","MERCY HEALTH LAKESHORE CAMPUS","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"231321","BELL HOSPITAL","OP-26","855","451","332","172","72","113","47","15","4","","01/01/2014","12/31/2014"
"231322","CHARLEVOIX AREA HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"231323","SPECTRUM HEALTH REED CITY HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"231324","EATON RAPIDS MEDICAL CENTER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"231325","MIDMICHIGAN MEDICAL CENTER-GLADWIN","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"231326","SPARROW CLINTON HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"231327","HAYES GREEN BEACH MEMORIAL HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"231328","ALLEGAN GENERAL HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"231329","CARO COMMUNITY HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"231330","MARLETTE REGIONAL HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"231331","SPARROW IONIA HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"231332","BRONSON LAKEVIEW HOSPITAL","OP-26","1725","41","422","53","13","31","11","8","10","","01/01/2014","12/31/2014"
"231333","ASPIRUS GRAND VIEW HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"231334","PROMEDICA HERRICK HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"231337","OSF ST FRANCIS HOSPITAL AND MEDICAL GROUP","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"231338","SPECTRUM HEALTH GERBER MEMORIAL","OP-26","1514","262","110","455","44","37","14","0","12","","01/01/2014","12/31/2014"
"240001","NORTH MEMORIAL MEDICAL CENTER","OP-26","5474","0","1052","523","391","614","575","363","78","","01/01/2014","12/31/2014"
"240002","ESSENTIA HEALTH ST MARY'S MEDICAL CENTER","OP-26","195","0","82","408","92","296","55","7","26","","01/01/2014","12/31/2014"
"240004","HENNEPIN COUNTY MEDICAL CENTER 1","OP-26","3293","508","1387","4181","2668","701","1706","1050","37","","01/01/2014","12/31/2014"
"240006","OLMSTED MEDICAL CENTER","OP-26","2455","425","127","609","63","61","11","3","22","","01/01/2014","12/31/2014"
"240010","MAYO CLINIC HOSPITAL ROCHESTER","OP-26","66155","13796","20187","24929","90254","14672","12186","10779","1340","","01/01/2014","12/31/2014"
"240014","NORTHFIELD HOSPITAL","OP-26","877","382","661","495","94","101","70","13","22","","01/01/2014","12/31/2014"
"240018","MAYO CLINIC HEALTH SYSTEM IN RED WING","OP-26","1597","621","92","268","101","68","11","3","26","","01/01/2014","12/31/2014"
"240019","ESSENTIA HEALTH DULUTH","OP-26","169","1011","192","12945","12352","2026","260","521","96","","01/01/2014","12/31/2014"
"240020","CAMBRIDGE MEDICAL CENTER","OP-26","2193","448","611","1217","848","30","1048","39","31","","01/01/2014","12/31/2014"
"240022","SANFORD  WORTHINGTON MEDICAL CENTER","OP-26","580","234","20","360","189","141","115","19","10","","01/01/2014","12/31/2014"
"240030","DOUGLAS COUNTY HOSPITAL","OP-26","3373","691","1008","662","15","135","73","17","16","","01/01/2014","12/31/2014"
"240036","ST CLOUD HOSPITAL","OP-26","10285","6","788","1247","2072","836","5190","725","346","","01/01/2014","12/31/2014"
"240038","ALLINA UNITED HOSPITAL","OP-26","1610","394","3625","2224","1597","847","952","432","289","","01/01/2014","12/31/2014"
"240040","UNIVERSITY MEDICAL CENTER-MESABI/ MESABA CLINICS","OP-26","1254","338","25","118","58","54","55","0","49","","01/01/2014","12/31/2014"
"240043","MAYO CLINIC HEALTH SYSTEM - ALBERT LEA AND AUSTIN","OP-26","3201","1033","140","430","61","100","69","19","46","","01/01/2014","12/31/2014"
"240044","WINONA HEALTH SERVICES","OP-26","882","116","3","127","16","63","1","0","20","","01/01/2014","12/31/2014"
"240047","ST LUKES HOSPITAL","OP-26","3726","670","402","1241","1225","691","1369","231","51","","01/01/2014","12/31/2014"
"240050","FAIRVIEW LAKES HEALTH SERVICES","OP-26","229","407","111","395","53","166","52","0","105","","01/01/2014","12/31/2014"
"240052","LAKE REGION HEALTHCARE CORPORATION","OP-26","3428","1946","2502","3753","4152","850","231","393","35","","01/01/2014","12/31/2014"
"240053","PARK NICOLLET METHODIST HOSPITAL","OP-26","18538","2192","5019","2071","870","982","1423","916","547","","01/01/2014","12/31/2014"
"240056","RIDGEVIEW MEDICAL CENTER","OP-26","10","257","0","154","78","316","0","0","39","","01/01/2014","12/31/2014"
"240057","ABBOTT NORTHWESTERN HOSPITAL","OP-26","2313","0","882","3433","3445","909","983","600","738","","01/01/2014","12/31/2014"
"240059","REGINA HOSPITAL","OP-26","1826","420","87","435","75","120","32","12","14","","01/01/2014","12/31/2014"
"240063","HEALTHEAST ST JOSEPH'S HOSPITAL","OP-26","251","0","97","138","46","401","32","13","32","","01/01/2014","12/31/2014"
"240064","GRAND ITASCA CLINIC AND HOSPITAL","OP-26","1455","6","45","181","28","84","819","1","39","","01/01/2014","12/31/2014"
"240066","LAKEVIEW MEMORIAL HOSPITAL","OP-26","3138","57","1","191","14","295","65","0","51","","01/01/2014","12/31/2014"
"240069","OWATONNA HOSPITAL","OP-26","1894","488","146","520","73","89","38","0","31","","01/01/2014","12/31/2014"
"240071","DISTRICT ONE HOSPITAL","OP-26","1066","51","138","363","166","222","684","18","21","","01/01/2014","12/31/2014"
"240075","ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER","OP-26","89","0","6","422","2345","922","123","379","88","","01/01/2014","12/31/2014"
"240076","BUFFALO HOSPITAL","OP-26","2362","802","533","587","144","128","190","8","32","","01/01/2014","12/31/2014"
"240078","FAIRVIEW SOUTHDALE HOSPITAL","OP-26","601","2652","32","226","120","1279","151","0","163","","01/01/2014","12/31/2014"
"240080","UNIVERSITY OF MINNESOTA  MEDICAL CENTER, FAIRVIEW","OP-26","1041","51","173","733","301","836","225","288","267","","01/01/2014","12/31/2014"
"240084","ESSENTIA HEALTH VIRGINIA","OP-26","165","952","536","1670","11234","279","43","55","9","","01/01/2014","12/31/2014"
"240088","RICE MEMORIAL HOSPITAL","OP-26","349","0","40","749","409","144","524","142","46","","01/01/2014","12/31/2014"
"240093","MAYO CLINIC HEALTH SYSTEM - MANKATO","OP-26","3938","601","1270","378","162","355","301","214","151","","01/01/2014","12/31/2014"
"240100","SANFORD BEMIDJI MEDICAL CENTER","OP-26","3545","1800","816","3618","3010","765","647","89","39","","01/01/2014","12/31/2014"
"240101","ESSENTIA HEALTH ST MARYS - DETROIT LAKES","OP-26","143","334","63","1685","2163","146","2","51","12","","01/01/2014","12/31/2014"
"240104","ST FRANCIS REGIONAL MEDICAL CENTER","OP-26","2863","0","106","329","165","178","453","34","56","","01/01/2014","12/31/2014"
"240106","REGIONS HOSPITAL","OP-26","11115","822","3154","2890","1971","596","2743","181","896","","01/01/2014","12/31/2014"
"240115","MERCY HOSPITAL","OP-26","5779","124","599","1549","587","1339","674","495","214","","01/01/2014","12/31/2014"
"240132","UNITY HOSPITAL","OP-26","1214","0","192","522","154","379","321","157","57","","01/01/2014","12/31/2014"
"240141","FAIRVIEW NORTHLAND REGIONAL HOSPITAL","OP-26","130","274","115","327","54","88","17","0","26","","01/01/2014","12/31/2014"
"240166","MAYO CLINIC HEALTH SYSTEM - FAIRMONT","OP-26","1328","92","164","265","577","57","551","68","14","","01/01/2014","12/31/2014"
"240187","HUTCHINSON HEALTH","OP-26","1559","0","98","228","124","0","51","5","32","","01/01/2014","12/31/2014"
"240196","PHILLIPS EYE INSTITUTE","OP-26","0","7716","0","0","6","0","0","0","0","","01/01/2014","12/31/2014"
"240207","FAIRVIEW RIDGES HOSPITAL","OP-26","527","0","46","417","51","426","41","1","72","","01/01/2014","12/31/2014"
"240210","HEALTHEAST ST JOHN'S HOSPITAL","OP-26","383","221","394","171","89","288","126","68","68","","01/01/2014","12/31/2014"
"240213","HEALTHEAST WOODWINDS HOSPITAL","OP-26","178","0","57","415","85","162","17","11","39","","01/01/2014","12/31/2014"
"240214","MAPLE GROVE HOSPITAL","OP-26","495","0","106","205","119","265","125","42","75","","01/01/2014","12/31/2014"
"241300","MAHNOMEN HEALTH CENTER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"241301","LAKEWOOD HEALTH CENTER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"241302","SANFORD WESTBROOK MEDICAL CENTER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"241303","SANFORD TRACY","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"241304","SANFORD WHEATON MEDICAL CENTER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"241305","RIVERWOOD HEALTHCARE CENTER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"241306","RENVILLE COUNTY HOSPITAL AND CLINICS","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"241308","LAKE VIEW MEMORIAL HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"241309","ESSENTIA HEALTH SANDSTONE","OP-26","23","0","9","7","2","39","1","0","0","","01/01/2014","12/31/2014"
"241311","RIDGEVIEW SIBLEY MEDICAL CENTER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"241312","COOK HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"241313","ESSENTIA HEALTH ADA","OP-26","3","45","1","0","0","0","0","0","0","","01/01/2014","12/31/2014"
"241314","JOHNSON MEMORIAL HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"241315","SANFORD JACKSON MEDICAL CENTER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"241316","BIGFORK VALLEY HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"241317","COOK COUNTY NORTH SHORE HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"241319","MURRAY COUNTY MEMORIAL HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"241320","RIVERVIEW HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"241321","HOLY TRINITY HOSPITAL & GRACE HOME","OP-26","0","0","0","0","0","1","0","0","0","","01/01/2014","12/31/2014"
"241322","RAINY LAKE MEDICAL CENTER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"241325","CHIPPEWA COUNTY HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"241326","CENTRACARE HEALTH SYSTEM - LONG PRAIRIE","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"241327","SLEEPY EYE MEDICAL CENTER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"241329","LAKEWOOD HEALTH SYSTEM","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"241330","CENTRACARE HEALTH SYSTEM - MELROSE HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"241332","WINDOM AREA HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"241333","MAYO CLINIC HEALTH SYSTEM - ST JAMES","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"241334","RIVER'S EDGE HOSPITAL & CLINIC","OP-26","323","162","2","14","2","1","0","0","1","","01/01/2014","12/31/2014"
"241335","ST ELIZABETH MEDICAL CENTER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"241336","KITTSON MEMORIAL HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"241338","MAYO CLINIC HEALTH SYSTEM - LAKE CITY","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"241339","HENDRICKS COMMUNITY HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
